SIC Code,SIC Description ,NAICS Code ,NAICS Description ,Industry,Sector,Sub-sector
5143,"Dairy Products, Except Dried or Canned",445299,All Other Specialty Food Stores ,Retail Trade,Food and Beverage Stores,Specialty Food Stores
5144,Poultry and Poultry Products,424440,Poultry and Poultry Product Merchant Wholesalers ,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Grocery and Related Product Merchant Wholesalers
5144,Poultry and Poultry Products,425110,Business to Business Electronic Markets ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5144,Poultry and Poultry Products,425120,Wholesale Trade Agents and Brokers ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5144,Poultry and Poultry Products,445210,Meat Markets ,Retail Trade,Food and Beverage Stores,Specialty Food Stores
5145,Confectionery,424450,Confectionery Merchant Wholesalers ,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Grocery and Related Product Merchant Wholesalers
5145,Confectionery,425110,Business to Business Electronic Markets ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5145,Confectionery,425120,Wholesale Trade Agents and Brokers ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5145,Confectionery,445292,Confectionery and Nut Stores ,Retail Trade,Food and Beverage Stores,Specialty Food Stores
5146,Fish and Seafoods,424460,Fish and Seafood Merchant Wholesalers ,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Grocery and Related Product Merchant Wholesalers
5146,Fish and Seafoods,425110,Business to Business Electronic Markets ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5146,Fish and Seafoods,425120,Wholesale Trade Agents and Brokers ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5146,Fish and Seafoods,445220,Fish and Seafood Markets ,Retail Trade,Food and Beverage Stores,Specialty Food Stores
5147,Meats and Meat Products,311612,Meat Processed from Carcasses ,Manufacturing,Food Manufacturing,Animal Slaughtering and Processing
5147,Meats and Meat Products,424470,Meat and Meat Product Merchant Wholesalers ,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Grocery and Related Product Merchant Wholesalers
5147,Meats and Meat Products,425110,Business to Business Electronic Markets ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5147,Meats and Meat Products,425120,Wholesale Trade Agents and Brokers ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5147,Meats and Meat Products,445210,Meat Markets ,Retail Trade,Food and Beverage Stores,Specialty Food Stores
5148,Fresh Fruits and Vegetables,424480,Fresh Fruit and Vegetable Merchant Wholesalers ,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Grocery and Related Product Merchant Wholesalers
5148,Fresh Fruits and Vegetables,425110,Business to Business Electronic Markets ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5148,Fresh Fruits and Vegetables,425120,Wholesale Trade Agents and Brokers ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5148,Fresh Fruits and Vegetables,445230,Fruit and Vegetable Markets ,Retail Trade,Food and Beverage Stores,Specialty Food Stores
5149,"Groceries and Related Products, Nec",312112,Bottled Water Manufacturing ,Manufacturing,Beverage and Tobacco Product Manufacturing,Beverage Manufacturing
5149,"Groceries and Related Products, Nec",424490,Other Grocery and Related Products Merchant Wholesalers ,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Grocery and Related Product Merchant Wholesalers
5149,"Groceries and Related Products, Nec",425110,Business to Business Electronic Markets ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5149,"Groceries and Related Products, Nec",425120,Wholesale Trade Agents and Brokers ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5149,"Groceries and Related Products, Nec",445299,All Other Specialty Food Stores ,Retail Trade,Food and Beverage Stores,Specialty Food Stores
5149,"Groceries and Related Products, Nec",453910,Pet and Pet Supplies Stores ,Retail Trade,Miscellaneous Store Retailers,Other Miscellaneous Store Retailers
5153,Grain and Field Beans,424510,Grain and Field Bean Merchant Wholesalers ,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Farm Product Raw Material Merchant Wholesalers
5153,Grain and Field Beans,425110,Business to Business Electronic Markets ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5153,Grain and Field Beans,425120,Wholesale Trade Agents and Brokers ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5153,Grain and Field Beans,444220,"Nursery, Garden Center, and Farm Supply Stores ",Retail Trade,Building Material and Garden Equipment and Supplies Dealers,Lawn and Garden Equipment and Supplies Stores
5154,Livestock,424520,Livestock Merchant Wholesalers ,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Farm Product Raw Material Merchant Wholesalers
5154,Livestock,425110,Business to Business Electronic Markets ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5154,Livestock,425120,Wholesale Trade Agents and Brokers ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5159,"Farm-product Raw Materials, Nec",424590,Other Farm Product Raw Material Merchant Wholesalers ,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Farm Product Raw Material Merchant Wholesalers
5159,"Farm-product Raw Materials, Nec",425110,Business to Business Electronic Markets ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5159,"Farm-product Raw Materials, Nec",425120,Wholesale Trade Agents and Brokers ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5159,"Farm-product Raw Materials, Nec",444220,"Nursery, Garden Center, and Farm Supply Stores ",Retail Trade,Building Material and Garden Equipment and Supplies Dealers,Lawn and Garden Equipment and Supplies Stores
5162,Plastics Materials and Basic Shapes,424610,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers ,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Chemical and Allied Products Merchant Wholesalers
5162,Plastics Materials and Basic Shapes,425110,Business to Business Electronic Markets ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5162,Plastics Materials and Basic Shapes,425120,Wholesale Trade Agents and Brokers ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5162,Plastics Materials and Basic Shapes,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,Retail Trade,Miscellaneous Store Retailers,Other Miscellaneous Store Retailers
5169,"Chemicals and Allied Products, Nec",424690,Other Chemical and Allied Products Merchant Wholesalers ,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Chemical and Allied Products Merchant Wholesalers
5169,"Chemicals and Allied Products, Nec",425110,Business to Business Electronic Markets ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5169,"Chemicals and Allied Products, Nec",425120,Wholesale Trade Agents and Brokers ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5171,Petroleum Bulk Stations and Terminals,424710,Petroleum Bulk Stations and Terminals ,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Petroleum and Petroleum Products Merchant Wholesalers
5171,Petroleum Bulk Stations and Terminals,454310,Fuel Dealers ,Retail Trade,Nonstore Retailers,Direct Selling Establishments
5172,"Petroleum Products, Nec",424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals) ,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Petroleum and Petroleum Products Merchant Wholesalers
5172,"Petroleum Products, Nec",425110,Business to Business Electronic Markets ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5172,"Petroleum Products, Nec",425120,Wholesale Trade Agents and Brokers ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5181,Beer and Ale,424810,Beer and Ale Merchant Wholesalers ,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers"
5181,Beer and Ale,425110,Business to Business Electronic Markets ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5181,Beer and Ale,425120,Wholesale Trade Agents and Brokers ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5181,Beer and Ale,445310,"Beer, Wine, and Liquor Stores ",Retail Trade,Food and Beverage Stores,"Beer, Wine, and Liquor Stores"
5182,Wine and Distilled Beverages,424820,Wine and Distilled Alcoholic Beverage Merchant Wholesalers ,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers"
5182,Wine and Distilled Beverages,425110,Business to Business Electronic Markets ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5182,Wine and Distilled Beverages,425120,Wholesale Trade Agents and Brokers ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5182,Wine and Distilled Beverages,445310,"Beer, Wine, and Liquor Stores ",Retail Trade,Food and Beverage Stores,"Beer, Wine, and Liquor Stores"
5191,Farm Supplies,424910,Farm Supplies Merchant Wholesalers ,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Miscellaneous Nondurable Goods Merchant Wholesalers
5191,Farm Supplies,425110,Business to Business Electronic Markets ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5191,Farm Supplies,425120,Wholesale Trade Agents and Brokers ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5191,Farm Supplies,444220,"Nursery, Garden Center, and Farm Supply Stores ",Retail Trade,Building Material and Garden Equipment and Supplies Dealers,Lawn and Garden Equipment and Supplies Stores
5192,"Books, Periodicals, and Newspapers",424920,"Book, Periodical, and Newspaper Merchant Wholesalers ",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Miscellaneous Nondurable Goods Merchant Wholesalers
5192,"Books, Periodicals, and Newspapers",425110,Business to Business Electronic Markets ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5192,"Books, Periodicals, and Newspapers",425120,Wholesale Trade Agents and Brokers ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5192,"Books, Periodicals, and Newspapers",451211,Book Stores ,Retail Trade,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Book Stores and News Dealers
5193,Flowers and Florists Supplies,424930,"Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers ",Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Miscellaneous Nondurable Goods Merchant Wholesalers
5193,Flowers and Florists Supplies,425110,Business to Business Electronic Markets ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5193,Flowers and Florists Supplies,425120,Wholesale Trade Agents and Brokers ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5193,Flowers and Florists Supplies,444220,"Nursery, Garden Center, and Farm Supply Stores ",Retail Trade,Building Material and Garden Equipment and Supplies Dealers,Lawn and Garden Equipment and Supplies Stores
5194,Tobacco and Tobacco Products,424940,Tobacco and Tobacco Product Merchant Wholesalers ,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Miscellaneous Nondurable Goods Merchant Wholesalers
5194,Tobacco and Tobacco Products,425110,Business to Business Electronic Markets ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
5194,Tobacco and Tobacco Products,425120,Wholesale Trade Agents and Brokers ,Wholesale Trade,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers
